"GSP Group ID","Market Participant ID","Market Participant Role Code","Effective From Settlement Date (MPR)","BM Unit ID","Effective From Settlement Date (BMUIGG)","Effective To Settlement Date (BMUIGG)","Default BM Unit Flag"
"_H","PTPT","X","21/07/2021","2__HPTPT000","21/07/2021","22/01/2025","T"
"_H","PURE","X","24/01/2003","2__HPURE000","24/01/2003","","T"
"_H","PURE","X","24/01/2003","C__HPURE016","19/06/2024","","F"
"_H","PURE","X","24/01/2003","C__HPURE021","10/01/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE022","19/02/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE026","19/02/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE038","18/06/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE040","18/06/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE044","18/06/2025","","F"
"_H","PURE","X","24/01/2003","C__HPURE045","18/06/2025","","F"
"_H","PUTY","X","21/12/2016","2__HPUTY000","21/12/2016","","T"
"_H","QEEN","X","21/12/2016","2__HQEEN000","21/12/2016","","T"
"_H","RAYL","X","15/02/2017","2__HRAYL000","15/02/2017","","T"
"_H","RBOS","X","11/03/2008","2__HRBOS000","11/03/2008","26/06/2012","T"
"_H","REBE","X","22/06/2022","2__HREBE000","22/06/2022","","T"
"_H","REGE","X","18/09/2013","2__HREGE000","18/09/2013","","T"
"_H","REGE","X","18/09/2013","C__HREGE016","19/06/2024","","F"
"_H","REGE","X","18/09/2013","C__HREGE021","10/01/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE022","19/02/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE026","19/02/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE038","18/06/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE040","18/06/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE044","18/06/2025","","F"
"_H","REGE","X","18/09/2013","C__HREGE045","18/06/2025","","F"
"_H","RENC","X","01/04/1996","2__HRENC000","01/09/2000","","T"
"_H","RHOD","X","18/02/2015","2__HRHOD000","18/02/2015","","T"
"_H","ROSE","X","17/08/2016","2__HROSE000","17/08/2016","22/02/2023","T"
"_H","RUTH","X","15/02/2017","2__HRUTH000","15/02/2017","","T"
"_H","RUTL","X","22/09/2021","2__HRUTL000","22/09/2021","","T"
"_H","RUTL","X","22/09/2021","C__HRUTL016","19/06/2024","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL021","10/01/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL022","19/02/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL026","19/02/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL038","18/06/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL040","18/06/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL044","18/06/2025","","F"
"_H","RUTL","X","22/09/2021","C__HRUTL045","18/06/2025","","F"
"_H","RWED","X","22/02/2002","2__HRWED000","22/02/2002","","T"
"_H","RWED","X","22/02/2002","C__HRWED016","19/06/2024","","F"
"_H","RWED","X","22/02/2002","C__HRWED021","10/01/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED022","19/02/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED026","19/02/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED038","18/06/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED040","18/06/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED044","18/06/2025","","F"
"_H","RWED","X","22/02/2002","C__HRWED045","18/06/2025","","F"
"_H","SANT","X","17/08/2016","2__HSANT000","17/08/2016","","T"
"_H","SAPH","X","15/03/2017","2__HSAPH000","15/03/2017","","T"
"_H","SATU","X","15/03/2017","2__HSATU000","15/03/2017","21/05/2020","T"
"_H","SCAF","X","17/10/2018","2__HSCAF000","17/10/2018","","T"
"_H","SCAF","X","17/10/2018","C__HSCAF016","19/06/2024","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF021","10/01/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF022","19/02/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF026","19/02/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF038","18/06/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF040","18/06/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF044","18/06/2025","","F"
"_H","SCAF","X","17/10/2018","C__HSCAF045","18/06/2025","","F"
"_H","SCEL","X","20/11/2024","2__HSCEL000","20/11/2024","","T"
"_H","SCOR","X","21/04/2021","2__HSCOR000","21/04/2021","","T"
"_H","SEEB","X","01/04/1996","2__HSEEB000","01/09/2000","","T"
"_H","SEEE","X","19/09/2018","2__HSEEE000","19/09/2018","","T"
"_H","SIMC","X","20/02/2019","2__HSIMC000","20/02/2019","","T"
"_H","SING","X","19/10/2016","2__HSING000","19/10/2016","","T"
"_H","SINQ","X","16/09/2015","2__HSINQ000","16/09/2015","","T"
"_H","SIRO","X","14/08/2013","2__HSIRO000","14/08/2013","16/10/2024","T"
"_H","SKID","X","18/12/2019","2__HSKID000","18/12/2019","","T"
"_H","SKLN","X","11/04/2018","2__HSKLN000","11/04/2018","21/04/2021","T"
"_H","SLVR","X","17/06/2015","2__HSLVR000","17/06/2015","01/09/2024","T"
"_H","SMAE","X","17/02/2021","2__HSMAE000","17/02/2021","","T"
"_H","SMAE","X","17/02/2021","2__HSMAE001","17/02/2021","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE016","19/06/2024","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE021","10/01/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE022","19/02/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE026","19/02/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE038","18/06/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE040","18/06/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE044","18/06/2025","","F"
"_H","SMAE","X","17/02/2021","C__HSMAE045","18/06/2025","","F"
"_H","SMAL","X","20/06/2012","2__HSMAL000","14/11/2003","15/12/2010","T"
"_H","SMAL","X","20/06/2012","2__HSMAL000","20/06/2012","16/03/2016","T"
"_H","SMAR","X","18/01/2002","2__HSMAR000","18/01/2002","","T"
"_H","SMAR","X","18/01/2002","2__HSMAR001","19/08/2020","20/04/2022","F"
"_H","SMAR","X","18/01/2002","C__HSMAR016","19/06/2024","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR021","10/01/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR022","19/02/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR026","19/02/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR038","18/06/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR040","18/06/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR044","18/06/2025","","F"
"_H","SMAR","X","18/01/2002","C__HSMAR045","18/06/2025","","F"
"_H","SNFR","X","17/08/2016","2__HSNFR000","17/08/2016","22/01/2020","T"
"_H","SOUT","X","01/04/1996","2__HSOUT000","08/09/2000","","T"
"_H","SOUT","X","01/04/1996","C__HSOUT016","19/06/2024","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT021","10/01/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT022","19/02/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT026","19/02/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT038","18/06/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT040","18/06/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT044","18/06/2025","","F"
"_H","SOUT","X","01/04/1996","C__HSOUT045","18/06/2025","","F"
"_H","SPAL","X","15/03/2017","2__HSPAL000","15/03/2017","","T"
"_H","SPOW","X","01/04/1996","2__HSPOW000","21/11/2000","","T"
"_H","SPOW","X","01/04/1996","C__HSPOW016","19/06/2024","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW021","10/01/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW022","19/02/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW026","19/02/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW038","18/06/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW040","18/06/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW044","18/06/2025","","F"
"_H","SPOW","X","01/04/1996","C__HSPOW045","18/06/2025","","F"
"_H","SPRK","X","11/01/2008","2__HSPRK000","11/01/2008","22/11/2023","T"
"_H","SQKY","X","17/07/2019","2__HSQKY000","17/07/2019","","T"
"_H","SQKY","X","17/07/2019","2__HSQKY001","17/04/2024","","F"
"_H","STAT","X","20/10/2010","2__HSTAT000","20/10/2010","","T"
"_H","STAT","X","20/10/2010","2__HSTAT001","22/09/2021","","F"
"_H","STAT","X","20/10/2010","2__HSTAT002","21/09/2022","","F"
"_H","STAT","X","20/10/2010","2__HSTAT003","21/06/2023","","F"
"_H","STAT","X","20/10/2010","2__HSTAT004","20/09/2023","","F"
"_H","STAT","X","20/10/2010","2__HSTAT005","20/03/2024","","F"
"_H","STAT","X","20/10/2010","2__HSTAT006","20/03/2024","","F"
"_H","STAT","X","20/10/2010","2__HSTAT007","22/01/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT016","19/06/2024","","F"
"_H","STAT","X","20/10/2010","C__HSTAT021","10/01/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT022","19/02/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT026","19/02/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT038","18/06/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT040","18/06/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT044","18/06/2025","","F"
"_H","STAT","X","20/10/2010","C__HSTAT045","18/06/2025","","F"
"_H","SWAE","X","01/04/1996","2__HSWAE000","08/09/2000","","T"
"_H","SWDP","X","16/03/2016","2__HSWDP000","16/03/2016","","T"
"_H","SWEB","X","01/04/1996","2__HSWEB000","07/09/2000","","T"
"_H","SWEL","X","14/03/2018","2__HSWEL000","14/03/2018","23/05/2022","T"
"_H","SYMB","X","29/11/2012","2__HSYMB000","29/11/2012","22/02/2023","T"
"_H","TANA","X","11/04/2018","2__HTANA000","11/04/2018","17/07/2019","T"
"_H","TEAM","X","20/02/2004","2__HTEAM000","20/02/2004","03/05/2018","T"
"_H","TEGP","X","19/03/2025","2__HTEGP000","19/03/2025","","T"
"_H","TEMP","X","21/12/2016","2__HTEMP000","21/12/2016","23/04/2020","T"
"_H","TEXA","X","15/11/2017","2__HTEXA000","15/11/2017","","T"
"_H","TGPL","X","20/10/2000","2__HTGPL000","05/02/2001","","T"
"_H","TGPL","X","20/10/2000","C__HTGPL016","19/06/2024","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL021","10/01/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL022","19/02/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL026","19/02/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL038","18/06/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL040","18/06/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL044","18/06/2025","","F"
"_H","TGPL","X","20/10/2000","C__HTGPL045","18/06/2025","","F"
"_H","THLE","X","17/08/2016","2__HTHLE000","17/08/2016","","T"
"_H","THRE","X","22/01/2014","2__HTHRE000","22/01/2014","","T"
"_H","THRE","X","22/01/2014","C__HTHRE016","19/06/2024","","F"
"_H","THRE","X","22/01/2014","C__HTHRE021","10/01/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE022","19/02/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE026","19/02/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE038","18/06/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE040","18/06/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE044","18/06/2025","","F"
"_H","THRE","X","22/01/2014","C__HTHRE045","18/06/2025","","F"
"_H","TILL","X","20/02/2019","2__HTILL000","20/02/2019","","T"
"_H","TLWD","X","18/11/2015","2__HTLWD000","18/11/2015","","T"
"_H","TNDO","X","18/11/2015","2__HTNDO000","18/11/2015","","T"
"_H","TOGO","X","20/12/2017","2__HTOGO000","20/12/2017","","T"
"_H","TONB","X","23/01/2019","2__HTONB000","23/01/2019","","T"
"_H","TOTO","X","18/10/2017","2__HTOTO000","18/10/2017","20/07/2022","T"
"_H","TRAM","X","16/09/2015","2__HTRAM000","16/09/2015","","T"
"_H","TREX","X","07/12/2007","2__HTREX000","07/12/2007","20/07/2022","T"
"_H","TULP","X","16/03/2016","2__HTULP000","16/03/2016","","T"
"_H","UCGO","X","22/07/2020","2__HUCGO000","22/07/2020","","T"
"_H","UCGO","X","22/07/2020","2__HUCGO001","16/09/2020","16/12/2020","F"
"_H","UGAP","X","21/04/2021","2__HUGAP000","21/04/2021","","T"
"_H","UKPR","X","20/04/2016","2__HUKPR000","20/04/2016","","T"
"_H","UKPR","X","20/04/2016","C__HUKPR016","19/06/2024","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR021","10/01/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR022","19/02/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR026","19/02/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR038","18/06/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR040","18/06/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR044","18/06/2025","","F"
"_H","UKPR","X","20/04/2016","C__HUKPR045","18/06/2025","","F"
"_H","UTAH","X","20/01/2021","2__HUTAH000","20/01/2021","17/08/2022","T"
"_H","UWBE","X","19/03/2025","2__HUWBE000","19/03/2025","","T"
"_H","UWDS","X","19/03/2025","2__HUWDS000","19/03/2025","","T"
"_H","VAVU","X","19/11/2014","2__HVAVU000","19/11/2014","21/08/2019","T"
"_H","VERM","X","15/08/2018","2__HVERM000","15/08/2018","","T"
"_H","VETS","X","22/01/2014","2__HVETS000","22/01/2014","","T"
"_H","VETS","X","22/01/2014","C__HVETS016","19/06/2024","","F"
"_H","VETS","X","22/01/2014","C__HVETS021","10/01/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS022","19/02/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS026","19/02/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS038","18/06/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS040","18/06/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS044","18/06/2025","","F"
"_H","VETS","X","22/01/2014","C__HVETS045","18/06/2025","","F"
"_H","VIPR","X","11/04/2018","2__HVIPR000","11/04/2018","20/07/2022","T"
"_H","VIRG","X","15/08/2018","2__HVIRG000","15/08/2018","","T"
"_H","VITA","X","21/04/2021","2__HVITA000","21/04/2021","20/07/2022","T"
"_H","VNGA","X","11/04/2018","2__HVNGA000","11/04/2018","24/01/2024","T"
"_H","VNQT","X","11/04/2018","2__HVNQT000","11/04/2018","","T"
"_H","VOLT","X","18/11/2009","2__HVOLT000","18/11/2009","","T"
"_H","VOLT","X","18/11/2009","2__HVOLT001","23/10/2019","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT016","19/06/2024","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT021","10/01/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT022","19/02/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT026","19/02/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT038","18/06/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT040","18/06/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT044","18/06/2025","","F"
"_H","VOLT","X","18/11/2009","C__HVOLT045","18/06/2025","","F"
"_H","WASH","X","15/11/2017","2__HWASH000","15/11/2017","","T"
"_H","WILL","X","20/02/2019","2__HWILL000","20/02/2019","17/06/2020","T"
"_H","YELG","X","01/04/1996","2__HYELG000","31/08/2000","01/10/2021","T"
"_H","YNRG","X","19/06/2019","2__HYNRG000","19/06/2019","","T"
"_H","ZOGE","X","18/11/2020","2__HZOGE000","18/11/2020","20/07/2022","T"
"_H","ZPYR","X","18/11/2015","2__HZPYR000","18/11/2015","","T"
"_H","ZYTH","X","20/02/2019","2__HZYTH000","20/02/2019","17/06/2020","T"
"_J","ALAB","X","15/08/2018","2__JALAB000","15/08/2018","","T"
"_J","ALAS","X","15/08/2018","2__JALAS000","15/08/2018","21/07/2023","T"
"_J","ALBU","X","11/04/2018","2__JALBU000","11/04/2018","17/07/2019","T"
"_J","ALTI","X","14/08/2013","2__JALTI000","14/08/2013","","T"
"_J","AMPE","X","15/06/2011","2__JAMPE000","15/06/2011","16/05/2012","T"
"_J","ANGE","X","20/03/2013","2__JANGE000","20/03/2013","","T"
"_J","ANGE","X","20/03/2013","2__JANGE001","15/08/2018","","F"
"_J","ANGE","X","20/03/2013","2__JANGE002","20/03/2019","","F"
"_J","ANGE","X","20/03/2013","C__JANGE001","22/05/2019","","F"
"_J","ARIZ","X","15/11/2017","2__JARIZ000","15/11/2017","18/12/2024","T"
"_J","ARRU","X","15/11/2017","2__JARRU000","15/11/2017","","T"
"_J","AVRO","X","18/11/2015","2__JAVRO000","18/11/2015","","T"
"_J","AXIS","X","16/05/2012","2__JAXIS000","16/05/2012","18/03/2020","T"
"_J","AXPO","X","15/05/2013","2__JAXPO000","15/05/2013","","T"
"_J","AXPO","X","15/05/2013","C__JAXPO001","22/05/2019","","F"
"_J","AZAC","X","16/11/2016","2__JAZAC000","16/11/2016","","T"
"_J","BARB","X","18/09/2013","2__JBARB000","18/09/2013","","T"
"_J","BAYS","X","20/03/2013","2__JBAYS000","20/03/2013","19/08/2020","T"
"_J","BCFC","X","21/09/2016","2__JBCFC000","21/09/2016","","T"
"_J","BELS","X","20/03/2019","2__JBELS000","20/03/2019","","T"
"_J","BETH","X","19/08/2015","2__JBETH000","19/08/2015","","T"
"_J","BGAS","X","01/04/1996","2__JBGAS000","01/09/2000","","T"
"_J","BIZZ","X","07/07/2000","2__JBIZZ000","01/09/2000","","T"
"_J","BLBL","X","17/08/2016","2__JBLBL000","17/08/2016","21/09/2022","T"
"_J","BNRG","X","05/11/2004","2__JBNRG000","05/11/2004","","T"
"_J","BORE","X","16/11/2016","2__JBORE000","16/11/2016","","T"
"_J","BORO","X","20/03/2019","2__JBORO000","20/03/2019","","T"
"_J","BOWF","X","18/12/2019","2__JBOWF000","18/12/2019","","T"
"_J","BPGL","X","17/02/2021","2__JBPGL000","17/02/2021","","T"
"_J","BPGM","X","17/04/2019","2__JBPGM000","17/04/2019","","T"
"_J","BREZ","X","18/11/2015","2__JBREZ000","18/11/2015","22/01/2025","T"
"_J","BRKG","X","19/08/2020","2__JBRKG000","19/08/2020","","T"
"_J","BRZE","X","17/06/2015","2__JBRZE000","17/06/2015","","T"
"_J","BULN","X","16/11/2016","2__JBULN000","16/11/2016","","T"
"_J","CALA","X","18/03/2020","2__JCALA000","18/03/2020","21/09/2022","T"
"_J","CALI","X","15/11/2017","2__JCALI000","15/11/2017","21/11/2019","T"
"_J","CALL","X","17/10/2012","2__JCALL000","17/10/2012","","T"
"_J","CAST","X","21/04/2021","2__JCAST000","21/04/2021","","T"
"_J","CBRA","X","11/04/2018","2__JCBRA000","11/04/2018","","T"
"_J","CFWR","X","16/03/2016","2__JCFWR000","16/03/2016","22/01/2025","T"
"_J","CGLS","X","22/01/2025","2__JCGLS000","22/01/2025","","T"
"_J","CILI","X","15/11/2017","2__JCILI000","15/11/2017","","T"
"_J","CIRC","X","15/06/2011","2__JCIRC000","15/06/2011","","T"
"_J","CIRC","X","15/06/2011","2__JCIRC001","16/07/2014","","F"
"_J","CMRO","X","11/04/2018","2__JCMRO000","11/04/2018","","T"
"_J","CNDL","X","18/11/2009","2__JCNDL000","18/11/2009","","T"
"_J","CNDL","X","18/11/2009","C__JCNDL001","22/05/2019","","F"
"_J","CNRD","X","19/02/2020","2__JCNRD000","19/02/2020","","T"
"_J","CNRD","X","19/02/2020","2__JCNRD001","16/11/2022","","F"
"_J","CNRG","X","05/11/2004","2__JCNRG000","05/11/2004","","T"
"_J","CNRG","X","05/11/2004","2__JCNRG001","15/11/2017","13/06/2018","F"
"_J","COLG","X","15/11/2017","2__JCOLG000","15/11/2017","","T"
"_J","COLO","X","15/08/2018","2__JCOLO000","15/08/2018","","T"
"_J","COMT","X","17/08/2016","2__JCOMT000","17/08/2016","17/08/2022","T"
"_J","CONI","X","18/12/2019","2__JCONI000","18/12/2019","","T"
"_J","COOP","X","12/06/2009","2__JCOOP000","12/06/2009","21/05/2025","T"
"_J","COOP","X","12/06/2009","2__JCOOP001","20/12/2017","21/05/2025","F"
"_J","COOP","X","12/06/2009","C__JCOOP001","22/05/2019","21/05/2025","F"
"_J","CORE","X","20/07/2016","2__JCORE000","20/07/2016","","T"
"_J","COUL","X","15/06/2011","2__JCOUL000","15/06/2011","","T"
"_J","COUL","X","15/06/2011","2__JCOUL001","20/04/2022","","F"
"_J","COUL","X","15/06/2011","2__JCOUL002","21/12/2022","","F"
"_J","COUL","X","15/06/2011","C__JCOUL001","22/05/2019","","F"
"_J","COVE","X","19/08/2015","2__JCOVE000","19/08/2015","20/07/2022","T"
"_J","CPPR","X","17/06/2015","2__JCPPR000","17/06/2015","","T"
"_J","CROW","X","01/01/2007","2__JCROW000","01/01/2007","16/11/2016","T"
"_J","CRWN","X","16/12/2020","2__JCRWN000","16/12/2020","","T"
"_J","CYCL","X","18/11/2015","2__JCYCL000","18/11/2015","","T"
"_J","DARE","X","16/03/2022","2__JDARE000","16/03/2022","18/09/2024","T"
"_J","DESL","X","16/03/2016","2__JDESL000","16/03/2016","","T"
"_J","DFDL","X","17/08/2016","2__JDFDL000","17/08/2016","","T"
"_J","DIRA","X","15/02/2017","2__JDIRA000","15/02/2017","","T"
"_J","DNEB","X","21/04/2021","2__JDNEB000","21/04/2021","","T"
"_J","DNRG","X","14/07/2010","2__JDNRG000","14/07/2010","18/05/2022","T"
"_J","DRAC","X","21/04/2021","2__JDRAC000","21/04/2021","","T"
"_J","DRGI","X","13/06/2018","2__JDRGI000","13/06/2018","","T"
"_J","DRNC","X","17/04/2024","2__JDRNC000","17/04/2024","","T"
"_J","DUAL","X","17/02/2010","2__JDUAL000","17/02/2010","","T"
"_J","EBES","X","18/11/2009","2__JEBES000","18/11/2009","","T"
"_J","ECOA","X","04/03/2005","2__JECOA000","04/03/2005","","T"
"_J","ECOA","X","04/03/2005","C__JECOA001","22/05/2019","","F"
"_J","ECON","X","21/01/2000","2__JECON000","09/02/2001","19/10/2022","T"
"_J","ECOT","X","13/09/2002","2__JECOT000","13/09/2002","","T"
"_J","ECOT","X","13/09/2002","2__JECOT002","21/05/2025","","F"
"_J","ECOT","X","13/09/2002","C__JECOT001","22/05/2019","","F"
"_J","EDCO","X","20/11/2013","2__JEDCO000","20/11/2013","21/09/2016","T"
"_J","EDCO","X","20/11/2013","2__JENDC001","01/11/2014","30/11/2014","F"
"_J","EDDI","X","15/02/2017","2__JEDDI000","15/02/2017","","T"
"_J","EDFE","X","22/05/2019","2__JEDFE000","22/05/2019","","T"
"_J","EDGE","X","19/08/2015","2__JEDGE000","19/08/2015","","T"
"_J","EDIR","X","01/04/1996","2__JEDIR000","01/10/2000","","T"
"_J","EDIR","X","01/04/1996","2__JEDIR001","14/02/2001","23/05/2003","F"
"_J","EDIR","X","01/04/1996","2__JEDIR002","14/02/2001","23/05/2003","F"
"_J","EELC","X","01/04/1996","2__JEELC000","09/11/2000","21/06/2023","T"
"_J","EENG","X","17/08/1998","2__JEENG000","09/11/2000","19/04/2023","T"
"_J","EESL","X","19/11/2014","2__JEESL000","19/11/2014","22/05/2019","T"
"_J","EETL","X","14/03/2012","2__JEETL000","14/03/2012","18/12/2019","T"
"_J","EFLS","X","21/01/2015","2__JEFLS000","21/01/2015","","T"
"_J","EGDX","X","23/01/2019","2__JEGDX000","23/01/2019","","T"
"_J","EGML","X","21/09/2016","2__JEGML000","21/09/2016","","T"
"_J","ELEC","X","20/04/2016","2__JELEC000","20/04/2016","","T"
"_J","EMEB","X","01/04/1996","2__JEMEB000","07/09/2000","","T"
"_J","EMEB","X","01/04/1996","C__JEMEB001","22/05/2019","","F"
"_J","EMZO","X","11/04/2018","2__JEMZO000","11/04/2018","12/05/2023","T"
"_J","ENDC","X","10/12/2004","2__JENDC000","10/12/2004","","T"
"_J","ENDC","X","10/12/2004","2__JENDC001","01/12/2014","31/10/2020","F"
"_J","ENDC","X","10/12/2004","2__JENDC002","23/01/2019","","F"
"_J","ENDC","X","10/12/2004","2__JENDC003","25/09/2023","","F"
"_J","ENDC","X","10/12/2004","2__JENDC004","16/10/2024","","F"
"_J","ENDC","X","10/12/2004","2__JENDC005","01/09/2024","","F"
"_J","ENDC","X","10/12/2004","C__JENDC001","22/05/2019","","F"
"_J","ENEC","X","17/03/2010","2__JENEC000","17/03/2010","","T"
"_J","ENER","X","19/12/2018","2__JENER000","19/12/2018","","T"
"_J","ENGQ","X","16/09/2015","2__JENGQ000","16/09/2015","","T"
"_J","ENRD","X","01/04/1996","2__JENRD000","07/09/2000","","T"
"_J","ENRD","X","01/04/1996","2__JENRD001","13/02/2001","26/03/2001","F"
"_J","ENRD","X","01/04/1996","2__JENRD002","19/07/2017","","F"
"_J","ENRD","X","01/04/1996","C__JENRD001","22/05/2019","","F"
"_J","ENRG","X","14/07/2010","2__JENRG000","14/07/2010","","T"
"_J","ENRG","X","14/07/2010","2__JENRG001","16/05/2012","21/09/2016","F"
"_J","ENRG","X","14/07/2010","2__JENRG002","18/02/2015","","F"
"_J","ENRG","X","14/07/2010","2__JENRG003","21/08/2019","","F"
"_J","ENRG","X","14/07/2010","2__JENRG005","16/11/2022","","F"
"_J","ENRG","X","14/07/2010","C__JENRG001","22/05/2019","","F"
"_J","ENRG","X","14/07/2010","C__JENRG020","05/01/2024","","F"
"_J","EOND","X","15/11/2017","2__JEOND000","15/11/2017","","T"
"_J","EPHH","X","09/08/2002","2__JEPHH000","09/08/2002","21/12/2022","T"
"_J","EQUI","X","19/06/2019","2__JEQUI000","19/06/2019","","T"
"_J","ESSL","X","17/08/2016","2__JESSL000","17/08/2016","","T"
"_J","EURO","X","17/10/2012","2__JEURO000","17/10/2012","","T"
"_J","EUST","X","21/12/2016","2__JEUST000","21/12/2016","","T"
"_J","EVER","X","18/10/2017","2__JEVER000","18/10/2017","","T"
"_J","EXGL","X","13/06/2018","2__JEXGL000","13/06/2018","","T"
"_J","FARA","X","15/02/2017","2__JFARA000","15/02/2017","","T"
"_J","FARR","X","19/08/2015","2__JFARR000","19/08/2015","","T"
"_J","FLEX","X","15/08/2018","2__JFLEX000","15/08/2018","","T"
"_J","FLOR","X","18/03/2020","2__JFLOR000","18/03/2020","21/09/2022","T"
"_J","FNRG","X","14/07/2010","2__JFNRG000","14/07/2010","","T"
"_J","FOUR","X","07/12/2007","2__JFOUR000","07/12/2007","16/12/2015","T"
"_J","FRST","X","01/12/2005","2__JFRST000","01/12/2005","","T"
"_J","FSEN","X","16/01/2013","2__JFSEN000","16/01/2013","","T"
"_J","FSEN","X","16/01/2013","2__JFSEN001","15/03/2017","","F"
"_J","FSEN","X","16/01/2013","2__JFSEN002","20/12/2017","","F"
"_J","FSEN","X","16/01/2013","2__JFSEN005","22/12/2021","","F"
"_J","FSEN","X","16/01/2013","2__JFSEN300","22/01/2025","","F"
