"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Time Pattern Regime ID","Average Fraction Of Yearly Consumption"
"_P","2","0818","01/04/1996","01/04/2020","14036","0.896392"
"_P","2","0819","01/04/1996","01/04/2019","14037","1"
"_P","2","0819","01/04/1996","01/04/2020","14037","1"
"_P","2","0819","01/04/1996","01/04/2022","14037","1"
"_P","4","0819","01/04/1996","01/04/2016","14037","1"
"_P","4","0819","01/04/1996","01/04/2022","14037","1"
"_P","2","0820","01/04/1996","01/04/2019","14042","0.23639"
"_P","2","0820","01/04/1996","01/04/2019","14043","0.76361"
"_P","2","0821","01/04/1996","01/04/2019","14044","1"
"_P","2","0821","01/04/1996","01/04/2020","14044","1"
"_P","2","0821","01/04/1996","01/04/2022","14044","1"
"_P","4","0821","01/04/1996","01/04/2018","14044","1"
"_P","4","0821","01/04/1996","01/04/2020","14044","1"
"_P","2","0822","01/04/1996","17/12/1998","14045","0.563089"
"_P","2","0822","01/04/1996","17/12/1998","14046","0.436911"
"_P","2","0823","01/04/1996","01/04/2019","14047","1"
"_P","2","0823","01/04/1996","01/04/2020","14047","1"
"_P","2","0823","01/04/1996","01/04/2022","14047","1"
"_P","4","0823","01/04/1996","01/04/1996","14047","1"
"_P","4","0823","01/04/1996","01/04/2023","14047","1"
"_P","2","0824","01/04/1996","01/04/2016","14048","0.428654"
"_P","2","0824","01/04/1996","01/04/2016","14049","0.571346"
"_P","2","0825","01/04/1996","01/04/2019","14050","1"
"_P","2","0825","01/04/1996","01/04/2020","14050","1"
"_P","4","0825","01/04/1996","01/04/1996","14050","1"
"_P","2","0826","01/04/1996","17/12/1998","14069","0.293472"
"_P","2","0826","01/04/1996","17/12/1998","14070","0.706528"
"_P","2","0827","01/04/1996","01/04/2014","14071","1"
"_P","2","0827","01/04/1996","01/04/2023","14071","1"
"_P","2","0827","01/04/1996","01/04/2025","14071","1"
"_P","4","0827","01/04/1996","01/04/1996","14071","1"
"_P","2","0828","01/04/1996","17/12/1998","14072","0.293472"
"_P","2","0828","01/04/1996","17/12/1998","14073","0.706528"
"_P","2","0829","01/04/1996","01/04/2019","14074","1"
"_P","4","0829","01/04/1996","01/04/1996","14074","1"
"_P","2","0830","01/04/1996","17/12/1998","14075","0.293472"
"_P","2","0830","01/04/1996","17/12/1998","14076","0.706528"
"_P","2","0831","01/04/1996","01/04/1996","14077","1"
"_P","2","0831","01/04/1996","01/04/2023","14077","1"
"_P","2","0831","01/04/1996","01/04/2024","14077","1"
"_P","4","0831","01/04/1996","01/04/1996","14077","1"
"_P","2","0832","01/04/1996","17/12/1998","14085","0.315892"
"_P","2","0832","01/04/1996","17/12/1998","14086","0.684108"
"_P","2","0833","01/04/1996","01/04/2019","14087","1"
"_P","2","0833","01/04/1996","01/04/2020","14087","1"
"_P","2","0833","01/04/1996","01/04/2022","14087","1"
"_P","2","0833","01/04/1996","01/04/2023","14087","1"
"_P","2","0833","01/04/1996","01/04/2024","14087","1"
"_P","2","0833","01/04/1996","01/04/2025","14087","1"
"_P","4","0833","01/04/1996","01/04/2016","14087","1"
"_P","4","0833","01/04/1996","01/04/2020","14087","1"
"_P","4","0833","01/04/1996","01/04/2022","14087","1"
"_P","2","0834","01/04/1996","17/12/1998","14088","0.293472"
"_P","2","0834","01/04/1996","17/12/1998","14089","0.706528"
"_P","2","0835","01/04/1996","01/04/2019","14090","1"
"_P","2","0835","01/04/1996","01/04/2023","14090","1"
"_P","2","0835","01/04/1996","01/04/2024","14090","1"
"_P","2","0835","01/04/1996","01/04/2025","14090","1"
"_P","4","0835","01/04/1996","01/04/1996","14090","1"
"_P","4","0835","01/04/1996","01/04/2023","14090","1"
"_P","2","0836","01/04/1996","17/12/1998","14091","0.216635"
"_P","2","0836","01/04/1996","17/12/1998","14092","0.783365"
"_P","2","0837","01/04/1996","01/04/2019","14093","1"
"_P","2","0837","01/04/1996","01/04/2020","14093","1"
"_P","2","0837","01/04/1996","01/04/2022","14093","1"
"_P","4","0837","01/04/1996","01/04/1996","14093","1"
"_P","4","0837","01/04/1996","01/04/2020","14093","1"
"_P","4","0837","01/04/1996","01/04/2023","14093","1"
"_P","4","0837","01/04/1996","01/04/2024","14093","1"
"_P","2","0838","01/04/1996","17/12/1998","14094","0.298144"
"_P","2","0838","01/04/1996","01/04/2023","14094","0.298144"
"_P","2","0838","01/04/1996","01/04/2024","14094","0.298144"
"_P","2","0838","01/04/1996","01/04/2025","14094","0.298144"
"_P","2","0838","01/04/1996","16/04/2025","14094","0.298144"
"_P","2","0838","01/04/1996","17/12/1998","14095","0.701856"
"_P","2","0838","01/04/1996","01/04/2023","14095","0.701856"
"_P","2","0838","01/04/1996","01/04/2024","14095","0.701856"
"_P","2","0838","01/04/1996","01/04/2025","14095","0.701856"
"_P","2","0838","01/04/1996","16/04/2025","14095","0.701856"
"_P","2","0839","01/04/1996","01/04/2019","14096","1"
"_P","2","0839","01/04/1996","01/04/2020","14096","1"
"_P","2","0839","01/04/1996","01/04/2022","14096","1"
"_P","2","0839","01/04/1996","01/04/2023","14096","1"
"_P","2","0839","01/04/1996","01/04/2024","14096","1"
"_P","2","0839","01/04/1996","01/04/2025","14096","1"
"_P","4","0839","01/04/1996","01/04/2016","14096","1"
"_P","2","0840","01/04/1996","17/12/1998","14110","0.293472"
"_P","2","0840","01/04/1996","17/12/1998","14111","0.706528"
"_P","2","0841","01/04/1996","01/04/2019","14112","1"
"_P","2","0841","01/04/1996","01/04/2020","14112","1"
"_P","4","0841","01/04/1996","01/04/1996","14112","1"
"_P","4","0841","01/04/1996","01/04/2023","14112","1"
"_P","2","0842","01/04/1996","17/12/1998","14113","0.293472"
"_P","2","0842","01/04/1996","17/12/1998","14114","0.706528"
"_P","2","0843","01/04/1996","01/04/2019","14115","1"
"_P","4","0843","01/04/1996","01/04/1996","14115","1"
"_P","2","0844","01/04/1996","17/12/1998","14116","0.293472"
"_P","2","0844","01/04/1996","17/12/1998","14117","0.706528"
"_P","2","0845","01/04/1996","01/04/2019","14118","1"
"_P","4","0845","01/04/1996","01/04/1996","14118","1"
"_P","2","0846","01/04/1996","17/12/1998","14138","0.293472"
"_P","2","0846","01/04/1996","17/12/1998","14139","0.706528"
"_P","2","0847","01/04/1996","01/04/2019","14140","1"
"_P","2","0847","01/04/1996","01/04/2020","14140","1"
"_P","2","0847","01/04/1996","01/04/2022","14140","1"
"_P","2","0847","01/04/1996","01/04/2023","14140","1"
"_P","2","0847","01/04/1996","01/04/2024","14140","1"
"_P","2","0847","01/04/1996","01/04/2025","14140","1"
"_P","4","0847","01/04/1996","01/04/2015","14140","1"
"_P","2","0848","01/04/1996","17/12/1998","14141","0.293472"
"_P","2","0848","01/04/1996","17/12/1998","14142","0.706528"
"_P","2","0849","01/04/1996","01/04/2019","14143","1"
"_P","2","0849","01/04/1996","01/04/2020","14143","1"
"_P","2","0849","01/04/1996","01/04/2022","14143","1"
"_P","4","0849","01/04/1996","01/04/1996","14143","1"
"_P","2","0850","01/04/1996","01/04/2015","14014","1"
"_P","4","0850","01/04/1996","01/04/2019","14014","1"
"_P","4","0850","01/04/1996","01/04/2024","14014","1"
"_P","2","0851","01/04/1996","01/04/2019","14038","1"
"_P","2","0851","01/04/1996","01/04/2024","14038","1"
"_P","4","0851","01/04/1996","01/04/2019","14038","1"
"_P","4","0851","01/04/1996","01/04/2020","14038","1"
"_P","4","0851","01/04/1996","01/04/2023","14038","1"
"_P","4","0851","01/04/1996","01/04/2024","14038","1"
"_P","2","0852","01/04/1996","01/04/2019","14001","0.494489"
"_P","2","0852","01/04/1996","01/04/2020","14001","0.506747"
"_P","2","0852","01/04/1996","01/04/2022","14001","0.510807"
"_P","2","0852","01/04/1996","01/04/2023","14001","0.49768"
"_P","2","0852","01/04/1996","01/04/2024","14001","0.485995"
"_P","2","0852","01/04/1996","01/04/2025","14001","0.491228"
"_P","2","0852","01/04/1996","01/04/2019","14002","0.505511"
"_P","2","0852","01/04/1996","01/04/2020","14002","0.493253"
"_P","2","0852","01/04/1996","01/04/2022","14002","0.489193"
"_P","2","0852","01/04/1996","01/04/2023","14002","0.50232"
"_P","2","0852","01/04/1996","01/04/2024","14002","0.514005"
"_P","2","0852","01/04/1996","01/04/2025","14002","0.508772"
"_P","4","0852","01/04/1996","01/04/2018","14001","0.359277"
"_P","4","0852","01/04/1996","01/04/2020","14001","0.380301"
"_P","4","0852","01/04/1996","01/04/2022","14001","0.361387"
"_P","4","0852","01/04/1996","01/04/2023","14001","0.373886"
"_P","4","0852","01/04/1996","01/04/2024","14001","0.385102"
"_P","4","0852","01/04/1996","01/04/2018","14002","0.640723"
"_P","4","0852","01/04/1996","01/04/2020","14002","0.619699"
"_P","4","0852","01/04/1996","01/04/2022","14002","0.638613"
"_P","4","0852","01/04/1996","01/04/2023","14002","0.626114"
"_P","4","0852","01/04/1996","01/04/2024","14002","0.614898"
"_P","2","0853","01/04/1996","01/04/2016","14081","0.50467"
"_P","2","0853","01/04/1996","01/04/2020","14081","0.436594"
"_P","2","0853","01/04/1996","01/04/2022","14081","0.486432"
"_P","2","0853","01/04/1996","01/04/2024","14081","0.600056"
"_P","2","0853","01/04/1996","01/04/2016","14082","0.49533"
"_P","2","0853","01/04/1996","01/04/2020","14082","0.563406"
"_P","2","0853","01/04/1996","01/04/2022","14082","0.513568"
"_P","2","0853","01/04/1996","01/04/2024","14082","0.399944"
"_P","4","0853","01/04/1996","01/04/2015","14081","0.443702"
"_P","4","0853","01/04/1996","01/04/2015","14082","0.556298"
"_P","2","0854","01/04/1996","01/04/2013","14083","0.249043"
"_P","2","0854","01/04/1996","01/04/2013","14084","0.750957"
"_P","4","0854","01/04/1996","17/12/1998","14083","0.526812"
"_P","4","0854","01/04/1996","17/12/1998","14084","0.473188"
"_P","2","0855","01/04/1996","01/04/2016","14103","0.491376"
"_P","2","0855","01/04/1996","01/04/2024","14103","0.341819"
"_P","2","0855","01/04/1996","01/04/2025","14103","0.464656"
"_P","2","0855","01/04/1996","01/04/2016","14104","0.508624"
"_P","2","0855","01/04/1996","01/04/2024","14104","0.658181"
"_P","2","0855","01/04/1996","01/04/2025","14104","0.535344"
"_P","4","0855","01/04/1996","01/04/2016","14103","0.446913"
"_P","4","0855","01/04/1996","01/04/2016","14104","0.553087"
"_P","2","0856","01/04/1996","17/12/1998","14105","0.49835"
"_P","2","0856","01/04/1996","01/04/2023","14105","0.505177"
"_P","2","0856","01/04/1996","17/12/1998","14106","0.50165"
"_P","2","0856","01/04/1996","01/04/2023","14106","0.494823"
"_P","4","0856","01/04/1996","17/12/1998","14105","0.556371"
"_P","4","0856","01/04/1996","17/12/1998","14106","0.443629"
"_P","2","0857","01/04/1996","01/04/2019","14015","0.547524"
"_P","2","0857","01/04/1996","01/04/2020","14015","0.536545"
"_P","2","0857","01/04/1996","01/04/2022","14015","0.510781"
"_P","2","0857","01/04/1996","01/04/2019","14016","0.452476"
"_P","2","0857","01/04/1996","01/04/2020","14016","0.463455"
"_P","2","0857","01/04/1996","01/04/2022","14016","0.489219"
"_P","4","0857","01/04/1996","01/04/2019","14015","0.439059"
"_P","4","0857","01/04/1996","01/04/2020","14015","0.439946"
"_P","4","0857","01/04/1996","01/04/2023","14015","0.398592"
"_P","4","0857","01/04/1996","01/04/2024","14015","0.423649"
"_P","4","0857","01/04/1996","01/04/2019","14016","0.560941"
"_P","4","0857","01/04/1996","01/04/2020","14016","0.560054"
"_P","4","0857","01/04/1996","01/04/2023","14016","0.601408"
"_P","4","0857","01/04/1996","01/04/2024","14016","0.576351"
"_P","2","0858","01/04/1996","01/04/2019","14039","0.550825"
"_P","2","0858","01/04/1996","01/04/2020","14039","0.537372"
"_P","2","0858","01/04/1996","01/04/2022","14039","0.503451"
"_P","2","0858","01/04/1996","01/04/2023","14039","0.488061"
"_P","2","0858","01/04/1996","01/04/2024","14039","0.50985"
"_P","2","0858","01/04/1996","01/04/2025","14039","0.512697"
"_P","2","0858","01/04/1996","01/04/2019","14040","0.449175"
"_P","2","0858","01/04/1996","01/04/2020","14040","0.462628"
"_P","2","0858","01/04/1996","01/04/2022","14040","0.496549"
"_P","2","0858","01/04/1996","01/04/2023","14040","0.511939"
"_P","2","0858","01/04/1996","01/04/2024","14040","0.49015"
"_P","2","0858","01/04/1996","01/04/2025","14040","0.487303"
"_P","4","0858","01/04/1996","01/04/2016","14039","0.475441"
"_P","4","0858","01/04/1996","01/04/2016","14040","0.524559"
"_P","2","0859","01/04/1996","01/04/2019","14003","0.577053"
"_P","2","0859","01/04/1996","01/04/2020","14003","0.570474"
"_P","2","0859","01/04/1996","01/04/2022","14003","0.53085"
"_P","2","0859","01/04/1996","01/04/2023","14003","0.519579"
"_P","2","0859","01/04/1996","01/04/2024","14003","0.514449"
"_P","2","0859","01/04/1996","01/04/2025","14003","0.505537"
"_P","2","0859","01/04/1996","01/04/2019","14004","0.422947"
"_P","2","0859","01/04/1996","01/04/2020","14004","0.429526"
"_P","2","0859","01/04/1996","01/04/2022","14004","0.46915"
"_P","2","0859","01/04/1996","01/04/2023","14004","0.480421"
"_P","2","0859","01/04/1996","01/04/2024","14004","0.485551"
"_P","2","0859","01/04/1996","01/04/2025","14004","0.494463"
"_P","4","0859","01/04/1996","01/04/2019","14003","0.511543"
"_P","4","0859","01/04/1996","01/04/2020","14003","0.568444"
"_P","4","0859","01/04/1996","01/04/2023","14003","0.498192"
"_P","4","0859","01/04/1996","01/04/2019","14004","0.488457"
"_P","4","0859","01/04/1996","01/04/2020","14004","0.431556"
"_P","4","0859","01/04/1996","01/04/2023","14004","0.501808"
"_P","2","0860","01/04/1996","01/04/2019","14026","0.531225"
"_P","2","0860","01/04/1996","01/04/2020","14026","0.528893"
"_P","2","0860","01/04/1996","01/04/2022","14026","0.487208"
"_P","2","0860","01/04/1996","01/04/2023","14026","0.473719"
"_P","2","0860","01/04/1996","01/04/2024","14026","0.478352"
"_P","2","0860","01/04/1996","01/04/2025","14026","0.485326"
"_P","2","0860","01/04/1996","01/04/2019","14027","0.468775"
"_P","2","0860","01/04/1996","01/04/2020","14027","0.471107"
"_P","2","0860","01/04/1996","01/04/2022","14027","0.512792"
"_P","2","0860","01/04/1996","01/04/2023","14027","0.526281"
"_P","2","0860","01/04/1996","01/04/2024","14027","0.521648"
"_P","2","0860","01/04/1996","01/04/2025","14027","0.514674"
"_P","4","0860","01/04/1996","01/04/2019","14026","0.410036"
"_P","4","0860","01/04/1996","01/04/2020","14026","0.386772"
"_P","4","0860","01/04/1996","01/04/2023","14026","0.393439"
"_P","4","0860","01/04/1996","01/04/2024","14026","0.391411"
"_P","4","0860","01/04/1996","01/04/2019","14027","0.589964"
"_P","4","0860","01/04/1996","01/04/2020","14027","0.613228"
"_P","4","0860","01/04/1996","01/04/2023","14027","0.606561"
"_P","4","0860","01/04/1996","01/04/2024","14027","0.608589"
"_P","2","0861","01/04/1996","01/04/2019","14051","0.632638"
"_P","2","0861","01/04/1996","01/04/2020","14051","0.608023"
"_P","2","0861","01/04/1996","01/04/2022","14051","0.571146"
"_P","2","0861","01/04/1996","01/04/2023","14051","0.573631"
"_P","2","0861","01/04/1996","01/04/2024","14051","0.588746"
"_P","2","0861","01/04/1996","01/04/2025","14051","0.599188"
"_P","2","0861","01/04/1996","01/04/2019","14052","0.367362"
"_P","2","0861","01/04/1996","01/04/2020","14052","0.391977"
"_P","2","0861","01/04/1996","01/04/2022","14052","0.428854"
"_P","2","0861","01/04/1996","01/04/2023","14052","0.426369"
"_P","2","0861","01/04/1996","01/04/2024","14052","0.411254"
"_P","2","0861","01/04/1996","01/04/2025","14052","0.400812"
"_P","4","0861","01/04/1996","01/04/2015","14051","0.436338"
"_P","4","0861","01/04/1996","01/04/2024","14051","0.42199"
"_P","4","0861","01/04/1996","01/04/2015","14052","0.563662"
"_P","4","0861","01/04/1996","01/04/2024","14052","0.57801"
"_P","2","0862","01/04/1996","01/04/2019","14107","0.55245"
"_P","2","0862","01/04/1996","01/04/2020","14107","0.493884"
"_P","2","0862","01/04/1996","01/04/2022","14107","0.431879"
"_P","2","0862","01/04/1996","01/04/2024","14107","0.426284"
"_P","2","0862","01/04/1996","01/04/2025","14107","0.478365"
"_P","2","0862","01/04/1996","01/04/2019","14108","0.44755"
"_P","2","0862","01/04/1996","01/04/2020","14108","0.506116"
"_P","2","0862","01/04/1996","01/04/2022","14108","0.568121"
"_P","2","0862","01/04/1996","01/04/2024","14108","0.573716"
"_P","2","0862","01/04/1996","01/04/2025","14108","0.521635"
"_P","4","0862","01/04/1996","01/04/2019","14107","0.563893"
"_P","4","0862","01/04/1996","01/04/2019","14108","0.436107"
"_P","2","0863","01/04/1996","01/04/2019","14054","0.606983"
"_P","2","0863","01/04/1996","01/04/2020","14054","0.597176"
"_P","2","0863","01/04/1996","01/04/2022","14054","0.54585"
"_P","2","0863","01/04/1996","01/04/2023","14054","0.552353"
"_P","2","0863","01/04/1996","01/04/2024","14054","0.569829"
"_P","2","0863","01/04/1996","01/04/2025","14054","0.585292"
"_P","2","0863","01/04/1996","01/04/2019","14055","0.393017"
"_P","2","0863","01/04/1996","01/04/2020","14055","0.402824"
"_P","2","0863","01/04/1996","01/04/2022","14055","0.45415"
"_P","2","0863","01/04/1996","01/04/2023","14055","0.447647"
"_P","2","0863","01/04/1996","01/04/2024","14055","0.430171"
"_P","2","0863","01/04/1996","01/04/2025","14055","0.414708"
"_P","4","0863","01/04/1996","01/04/2019","14054","0.42377"
"_P","4","0863","01/04/1996","01/04/2020","14054","0.449666"
"_P","4","0863","01/04/1996","01/04/2019","14055","0.57623"
"_P","4","0863","01/04/1996","01/04/2020","14055","0.550334"
"_P","2","0864","01/04/1996","01/04/2019","14121","0.568688"
"_P","2","0864","01/04/1996","01/04/2020","14121","0.541583"
"_P","2","0864","01/04/1996","01/04/2022","14121","0.503209"
"_P","2","0864","01/04/1996","01/04/2019","14122","0.431312"
"_P","2","0864","01/04/1996","01/04/2020","14122","0.458417"
"_P","2","0864","01/04/1996","01/04/2022","14122","0.496791"
"_P","4","0864","01/04/1996","01/04/2015","14121","0.279257"
"_P","4","0864","01/04/1996","01/04/2015","14122","0.720743"
"_P","2","0865","01/04/1996","01/04/2016","14057","0.310661"
"_P","2","0865","01/04/1996","01/04/2024","14057","0.38244"
"_P","2","0865","01/04/1996","01/04/2016","14058","0.689339"
"_P","2","0865","01/04/1996","01/04/2024","14058","0.61756"
"_P","2","0866","01/04/1996","01/04/2015","14059","1"
"_P","2","0866","01/04/1996","01/04/2024","14059","1"
"_P","4","0866","17/12/1998","17/12/1998","14059","1"
"_P","4","0866","17/12/1998","01/04/2022","14059","1"
"_P","2","0867","01/04/1996","01/04/2019","14060","0.304939"
"_P","2","0867","01/04/1996","01/04/2023","14060","0.286767"
"_P","2","0867","01/04/1996","01/04/2019","14061","0.695061"
"_P","2","0867","01/04/1996","01/04/2023","14061","0.713233"
"_P","2","0868","01/04/1996","01/04/2016","14062","1"
"_P","2","0868","01/04/1996","01/04/2023","14062","1"
"_P","2","0868","01/04/1996","01/04/2024","14062","1"
"_P","4","0868","17/12/1998","17/12/1998","14062","1"
"_P","2","0869","01/04/1996","01/04/2019","14063","0.32703"
"_P","2","0869","01/04/1996","01/04/2022","14063","0.382614"
"_P","2","0869","01/04/1996","01/04/2023","14063","0.370279"
"_P","2","0869","01/04/1996","01/04/2019","14064","0.67297"
"_P","2","0869","01/04/1996","01/04/2022","14064","0.617386"
"_P","2","0869","01/04/1996","01/04/2023","14064","0.629721"
"_P","2","0870","01/04/1996","01/04/2019","14065","1"
"_P","2","0870","01/04/1996","01/04/2024","14065","1"
"_P","4","0870","17/12/1998","17/12/1998","14065","1"
"_P","2","0871","01/04/1996","01/04/2015","14066","0.35228"
"_P","2","0871","01/04/1996","01/04/2023","14066","0.284149"
"_P","2","0871","01/04/1996","01/04/2024","14066","0.294698"
"_P","2","0871","01/04/1996","01/04/2015","14067","0.64772"
"_P","2","0871","01/04/1996","01/04/2023","14067","0.715851"
"_P","2","0871","01/04/1996","01/04/2024","14067","0.705302"
"_P","2","0872","01/04/1996","01/04/2015","14068","1"
"_P","2","0872","01/04/1996","01/04/2023","14068","1"
"_P","4","0872","17/12/1998","17/12/1998","14068","1"
"_P","2","0873","01/04/1996","01/04/2019","14078","0.354321"
"_P","2","0873","01/04/1996","01/04/2019","14079","0.645679"
"_P","2","0874","01/04/1996","01/04/2019","14080","1"
"_P","2","0874","01/04/1996","01/04/2022","14080","1"
"_P","4","0874","17/12/1998","17/12/1998","14080","1"
"_P","2","0875","01/04/1996","17/12/1998","14100","0.353372"
"_P","2","0875","01/04/1996","01/04/2023","14100","0.349689"
"_P","2","0875","01/04/1996","17/12/1998","14101","0.646628"
"_P","2","0875","01/04/1996","01/04/2023","14101","0.650311"
"_P","2","0876","01/04/1996","01/04/1996","14102","1"
"_P","4","0876","17/12/1998","17/12/1998","14102","1"
"_P","2","0877","01/04/1996","01/04/2019","14123","0.30608"
"_P","2","0877","01/04/1996","01/04/2024","14123","0.34817"
"_P","2","0877","01/04/1996","01/04/2019","14124","0.69392"
"_P","2","0877","01/04/1996","01/04/2024","14124","0.65183"
"_P","2","0878","01/04/1996","01/04/2019","14125","1"
"_P","4","0878","17/12/1998","17/12/1998","14125","1"
"_P","2","0879","01/04/1996","01/04/2019","14126","0.315853"
"_P","2","0879","01/04/1996","01/04/2022","14126","0.320517"
"_P","2","0879","01/04/1996","01/04/2023","14126","0.325577"
"_P","2","0879","01/04/1996","01/04/2024","14126","0.341753"
"_P","2","0879","01/04/1996","01/04/2025","14126","0.341202"
"_P","2","0879","01/04/1996","01/04/2019","14127","0.684147"
"_P","2","0879","01/04/1996","01/04/2022","14127","0.679483"
"_P","2","0879","01/04/1996","01/04/2023","14127","0.674423"
"_P","2","0879","01/04/1996","01/04/2024","14127","0.658247"
"_P","2","0879","01/04/1996","01/04/2025","14127","0.658798"
"_P","2","0880","01/04/1996","01/04/2019","14128","1"
"_P","2","0880","01/04/1996","01/04/2022","14128","1"
"_P","4","0880","17/12/1998","17/12/1998","14128","1"
"_P","2","0881","01/04/1996","01/04/2019","14129","0.276794"
"_P","2","0881","01/04/1996","01/04/2022","14129","0.284499"
"_P","2","0881","01/04/1996","01/04/2023","14129","0.304714"
"_P","2","0881","01/04/1996","01/04/2024","14129","0.340934"
"_P","2","0881","01/04/1996","01/04/2019","14130","0.723206"
"_P","2","0881","01/04/1996","01/04/2022","14130","0.715501"
"_P","2","0881","01/04/1996","01/04/2023","14130","0.695286"
"_P","2","0881","01/04/1996","01/04/2024","14130","0.659066"
"_P","2","0882","01/04/1996","01/04/2019","14131","1"
"_P","2","0882","01/04/1996","01/04/2022","14131","1"
"_P","2","0882","01/04/1996","01/04/2023","14131","1"
"_P","2","0882","01/04/1996","01/04/2024","14131","1"
"_P","4","0882","17/12/1998","17/12/1998","14131","1"
"_P","2","0883","01/04/1996","01/04/2019","14132","0.332613"
"_P","2","0883","01/04/1996","01/04/2023","14132","0.335088"
"_P","2","0883","01/04/1996","01/04/2024","14132","0.379962"
"_P","2","0883","01/04/1996","01/04/2025","14132","0.37151"
"_P","2","0883","01/04/1996","01/04/2019","14133","0.667387"
"_P","2","0883","01/04/1996","01/04/2023","14133","0.664912"
"_P","2","0883","01/04/1996","01/04/2024","14133","0.620038"
"_P","2","0883","01/04/1996","01/04/2025","14133","0.62849"
"_P","2","0884","01/04/1996","01/04/2019","14134","1"
"_P","4","0884","17/12/1998","17/12/1998","14134","1"
"_P","2","0885","01/04/1996","01/04/2019","14135","0.310511"
"_P","2","0885","01/04/1996","01/04/2022","14135","0.275253"
"_P","2","0885","01/04/1996","01/04/2023","14135","0.30153"
"_P","2","0885","01/04/1996","01/04/2024","14135","0.322808"
"_P","2","0885","01/04/1996","01/04/2025","14135","0.326671"
"_P","2","0885","01/04/1996","01/04/2019","14136","0.689489"
"_P","2","0885","01/04/1996","01/04/2022","14136","0.724747"
"_P","2","0885","01/04/1996","01/04/2023","14136","0.69847"
"_P","2","0885","01/04/1996","01/04/2024","14136","0.677192"
"_P","2","0885","01/04/1996","01/04/2025","14136","0.673329"
"_P","2","0886","01/04/1996","01/04/2019","14137","1"
"_P","2","0886","01/04/1996","01/04/2022","14137","1"
"_P","4","0886","17/12/1998","17/12/1998","14137","1"
"_P","2","0887","01/04/1996","17/12/1998","14144","0.30358"
"_P","2","0887","01/04/1996","01/04/2023","14144","0.342753"
"_P","2","0887","01/04/1996","01/04/2025","14144","0.335595"
"_P","2","0887","01/04/1996","17/12/1998","14145","0.69642"
"_P","2","0887","01/04/1996","01/04/2023","14145","0.657247"
"_P","2","0887","01/04/1996","01/04/2025","14145","0.664405"
"_P","2","0888","01/04/1996","01/04/2019","14146","1"
"_P","2","0888","01/04/1996","01/04/2023","14146","1"
"_P","2","0888","01/04/1996","01/04/2024","14146","1"
"_P","2","0888","01/04/1996","01/04/2025","14146","1"
"_P","4","0888","01/04/1996","01/04/1996","14146","1"
"_P","2","0889","01/04/1996","01/04/2019","00278","0.517402"
"_P","2","0889","01/04/1996","01/04/2020","00278","0.514913"
"_P","2","0889","01/04/1996","01/04/2022","00278","0.48351"
"_P","2","0889","01/04/1996","01/04/2019","00289","0.482598"
"_P","2","0889","01/04/1996","01/04/2020","00289","0.485087"
"_P","2","0889","01/04/1996","01/04/2022","00289","0.51649"
"_P","4","0889","01/04/1996","01/04/2019","00278","0.374636"
"_P","4","0889","01/04/1996","01/04/2020","00278","0.37101"
"_P","4","0889","01/04/1996","01/04/2022","00278","0.370722"
"_P","4","0889","01/04/1996","01/04/2023","00278","0.358524"
"_P","4","0889","01/04/1996","01/04/2024","00278","0.353209"
"_P","4","0889","01/04/1996","01/04/2019","00289","0.625364"
"_P","4","0889","01/04/1996","01/04/2020","00289","0.62899"
"_P","4","0889","01/04/1996","01/04/2022","00289","0.629278"
"_P","4","0889","01/04/1996","01/04/2023","00289","0.641476"
"_P","4","0889","01/04/1996","01/04/2024","00289","0.646791"
"_P","2","0890","01/04/1996","01/04/2019","14028","1"
"_P","2","0890","01/04/1996","01/04/2020","14028","1"
"_P","2","0890","01/04/1996","01/04/2022","14028","1"
"_P","2","0891","01/04/1996","01/04/2019","14099","1"
"_P","2","0891","01/04/1996","01/04/2022","14099","1"
"_P","2","0891","01/04/1996","01/04/2023","14099","1"
"_P","2","0892","01/04/1996","01/04/2016","14119","1"
"_P","2","0893","01/04/1996","01/04/2016","14120","1"
"_P","2","0893","01/04/1996","01/04/2020","14120","1"
"_P","2","0894","01/04/1996","01/04/2018","00300","1"
"_P","2","0894","01/04/1996","01/04/2020","00300","1"
"_P","2","0894","01/04/1996","01/04/2022","00300","1"
"_P","4","0894","01/04/1996","01/04/2019","00300","1"
"_P","2","0895","01/04/1996","01/04/2019","00311","1"
"_P","2","0895","01/04/1996","01/04/2020","00311","1"
"_P","2","0895","01/04/1996","01/04/2022","00311","1"
"_P","4","0895","01/04/1996","01/04/2015","00311","1"
"_P","4","0895","01/04/1996","01/04/2020","00311","1"
"_P","4","0895","01/04/1996","01/04/2022","00311","1"
"_P","2","0896","01/04/1996","01/04/2019","00312","1"
"_P","2","0896","01/04/1996","01/04/2020","00312","1"
"_P","4","0896","01/04/1996","01/04/2019","00312","1"
"_P","2","0897","01/04/1996","01/04/1996","14097","1"
"_P","4","0897","01/04/1996","01/04/1996","14097","1"
"_P","2","0898","01/04/1996","01/04/2019","14098","1"
"_P","2","0898","01/04/1996","01/04/2024","14098","1"
"_P","4","0898","01/04/1996","01/04/1996","14098","1"
"_P","2","0899","01/04/1996","01/04/2019","00281","1"
"_P","2","0899","01/04/1996","01/04/2020","00281","1"
